(-20.000000000,-0.068456910)
(-19.800000000,-0.067766910)
(-19.600000000,-0.067100920)
(-19.400000000,-0.066389520)
(-19.200000000,-0.065725360)
(-19.000000000,-0.065033320)
(-18.800000000,-0.064319760)
(-18.600000000,-0.063671350)
(-18.400000000,-0.062957310)
(-18.200000000,-0.062291490)
(-18.000000000,-0.061614990)
(-17.800000000,-0.060924540)
(-17.600000000,-0.060236760)
(-17.400000000,-0.059545420)
(-17.200000000,-0.058886600)
(-17.000000000,-0.058169190)
(-16.800000000,-0.057504910)
(-16.600000000,-0.056794920)
(-16.400000000,-0.056122190)
(-16.200000000,-0.055460290)
(-16.000000000,-0.054766240)
(-15.800000000,-0.054097750)
(-15.600000000,-0.053392080)
(-15.400000000,-0.052725160)
(-15.200000000,-0.052026990)
(-15.000000000,-0.051338240)
(-14.800000000,-0.050651310)
(-14.600000000,-0.049968080)
(-14.400000000,-0.049290260)
(-14.200000000,-0.048585460)
(-14.000000000,-0.047929510)
(-13.800000000,-0.047227920)
(-13.600000000,-0.046556890)
(-13.400000000,-0.045863900)
(-13.200000000,-0.045161630)
(-13.000000000,-0.044497230)
(-12.800000000,-0.043779850)
(-12.600000000,-0.043119450)
(-12.400000000,-0.042408990)
(-12.200000000,-0.041743580)
(-12.000000000,-0.041058920)
(-11.800000000,-0.040376880)
(-11.600000000,-0.039699000)
(-11.400000000,-0.038998430)
(-11.200000000,-0.038344040)
(-11.000000000,-0.037616710)
(-10.800000000,-0.036948750)
(-10.600000000,-0.036240560)
(-10.400000000,-0.035631670)
(-10.200000000,-0.034933750)
(-10.000000000,-0.034238030)
(-9.800000000,-0.033574610)
(-9.600000000,-0.032877970)
(-9.400000000,-0.032200220)
(-9.200000000,-0.031503770)
(-9.000000000,-0.030825950)
(-8.800000000,-0.030130350)
(-8.600000000,-0.029450020)
(-8.400000000,-0.028765370)
(-8.200000000,-0.028063970)
(-8.000000000,-0.027408800)
(-7.800000000,-0.026700600)
(-7.600000000,-0.026046390)
(-7.400000000,-0.025338910)
(-7.200000000,-0.024649340)
(-7.000000000,-0.023969800)
(-6.800000000,-0.023260750)
(-6.600000000,-0.022606400)
(-6.400000000,-0.021907520)
(-6.200000000,-0.021227130)
(-6.000000000,-0.020541660)
(-5.800000000,-0.019863690)
(-5.600000000,-0.019178260)
(-5.400000000,-0.018487830)
(-5.200000000,-0.017825110)
(-5.000000000,-0.017102580)
(-4.800000000,-0.016436480)
(-4.600000000,-0.015737540)
(-4.400000000,-0.015069770)
(-4.200000000,-0.014401120)
(-4.000000000,-0.013696330)
(-3.800000000,-0.013031930)
(-3.600000000,-0.012323730)
(-3.400000000,-0.011656800)
(-3.200000000,-0.010961290)
(-3.000000000,-0.010266570)
(-2.800000000,-0.009600441)
(-2.600000000,-0.008906591)
(-2.400000000,-0.008237135)
(-2.200000000,-0.007537378)
(-2.000000000,-0.006876323)
(-1.800000000,-0.006173180)
(-1.600000000,-0.005494483)
(-1.400000000,-0.004798932)
(-1.200000000,-0.004101696)
(-1.000000000,-0.003437269)
(-0.800000000,-0.002730784)
(-0.600000000,-0.002066365)
(-0.400000000,-0.001359034)
(-0.200000000,-0.000695452)
(0.000000000,0.000010187)
(0.200000000,0.000655208)
(0.400000000,0.001360761)
(0.600000000,0.002021748)
(0.800000000,0.002728981)
(1.000000000,0.003432848)
(1.200000000,0.004086268)
(1.400000000,0.004791815)
(1.600000000,0.005449424)
(1.800000000,0.006149933)
(2.000000000,0.006867276)
(2.200000000,0.007518173)
(2.400000000,0.008231350)
(2.600000000,0.008893938)
(2.800000000,0.009563348)
(3.000000000,0.010263000)
(3.200000000,0.010934130)
(3.400000000,0.011648890)
(3.600000000,0.012309030)
(3.800000000,0.012985150)
(4.000000000,0.013675600)
(4.200000000,0.014348290)
(4.400000000,0.015052290)
(4.600000000,0.015713990)
(4.800000000,0.016417910)
(5.000000000,0.017099890)
(5.200000000,0.017788620)
(5.400000000,0.018477370)
(5.600000000,0.019151800)
(5.800000000,0.019846420)
(6.000000000,0.020508230)
(6.200000000,0.021207860)
(6.400000000,0.021886540)
(6.600000000,0.022585380)
(6.800000000,0.023295090)
(7.000000000,0.023933350)
(7.200000000,0.024650690)
(7.400000000,0.025307500)
(7.600000000,0.025997250)
(7.800000000,0.026694450)
(8.000000000,0.027370310)
(8.200000000,0.028076680)
(8.400000000,0.028741860)
(8.600000000,0.029449880)
(8.800000000,0.030116810)
(9.000000000,0.030803060)
(9.200000000,0.031483320)
(9.400000000,0.032165320)
(9.600000000,0.032868620)
(9.800000000,0.033522670)
(10.000000000,0.034240930)
(10.200000000,0.034905980)
(10.400000000,0.035609940)
(10.600000000,0.036247350)
(10.800000000,0.036953110)
(11.000000000,0.037642560)
(11.200000000,0.038305350)
(11.400000000,0.039007340)
(11.600000000,0.039679300)
(11.800000000,0.040375580)
(12.000000000,0.041058340)
(12.200000000,0.041739560)
(12.400000000,0.042422970)
(12.600000000,0.043106070)
(12.800000000,0.043803220)
(13.000000000,0.044471650)
(13.200000000,0.045162210)
(13.400000000,0.045837580)
(13.600000000,0.046531210)
(13.800000000,0.047239220)
(14.000000000,0.047910380)
(14.200000000,0.048616000)
(14.400000000,0.049274300)
(14.600000000,0.049974940)
(14.800000000,0.050654830)
(15.000000000,0.051333170)
(15.200000000,0.052036200)
(15.400000000,0.052719750)
(15.600000000,0.053413920)
(15.800000000,0.054082070)
(16.000000000,0.054774970)
(16.200000000,0.055440850)
(16.400000000,0.056134750)
(16.600000000,0.056814420)
(16.800000000,0.057478530)
(17.000000000,0.058199530)
(17.200000000,0.058864440)
(17.400000000,0.059575960)
(17.600000000,0.060242110)
(17.800000000,0.060909620)
(18.000000000,0.061610130)
(18.200000000,0.062278760)
(18.400000000,0.062986280)
(18.600000000,0.063655340)
(18.800000000,0.064352290)
(19.000000000,0.065029400)
(19.200000000,0.065720830)
(19.400000000,0.066415240)
(19.600000000,0.067088300)
(19.800000000,0.067798850)
(20.000000000,0.068446290)
