(-20.000000000,-0.160817700)
(-19.800000000,-0.159189300)
(-19.600000000,-0.157610600)
(-19.400000000,-0.155973900)
(-19.200000000,-0.154370800)
(-19.000000000,-0.152762700)
(-18.800000000,-0.151141100)
(-18.600000000,-0.149558800)
(-18.400000000,-0.147926700)
(-18.200000000,-0.146322600)
(-18.000000000,-0.144720500)
(-17.800000000,-0.143090700)
(-17.600000000,-0.141485900)
(-17.400000000,-0.139869800)
(-17.200000000,-0.138286000)
(-17.000000000,-0.136645800)
(-16.800000000,-0.135053900)
(-16.600000000,-0.133439300)
(-16.400000000,-0.131843100)
(-16.200000000,-0.130260100)
(-16.000000000,-0.128622200)
(-15.800000000,-0.127028500)
(-15.600000000,-0.125395900)
(-15.400000000,-0.123804400)
(-15.200000000,-0.122179400)
(-15.000000000,-0.120580800)
(-14.800000000,-0.118970100)
(-14.600000000,-0.117360400)
(-14.400000000,-0.115754900)
(-14.200000000,-0.114127400)
(-14.000000000,-0.112537300)
(-13.800000000,-0.110917500)
(-13.600000000,-0.109326600)
(-13.400000000,-0.107703700)
(-13.200000000,-0.106091300)
(-13.000000000,-0.104485100)
(-12.800000000,-0.102856600)
(-12.600000000,-0.101272000)
(-12.400000000,-0.099636530)
(-12.200000000,-0.098041710)
(-12.000000000,-0.096423270)
(-11.800000000,-0.094834400)
(-11.600000000,-0.093213890)
(-11.400000000,-0.091617660)
(-11.200000000,-0.090030540)
(-11.000000000,-0.088397230)
(-10.800000000,-0.086814320)
(-10.600000000,-0.085182580)
(-10.400000000,-0.083643810)
(-10.200000000,-0.082014470)
(-10.000000000,-0.080423210)
(-9.800000000,-0.078804470)
(-9.600000000,-0.077201270)
(-9.400000000,-0.075591410)
(-9.200000000,-0.073967500)
(-9.000000000,-0.072387170)
(-8.800000000,-0.070757840)
(-8.600000000,-0.069174320)
(-8.400000000,-0.067543440)
(-8.200000000,-0.065943460)
(-8.000000000,-0.064335070)
(-7.800000000,-0.062715130)
(-7.600000000,-0.061114740)
(-7.400000000,-0.059492230)
(-7.200000000,-0.057908420)
(-7.000000000,-0.056272560)
(-6.800000000,-0.054684080)
(-6.600000000,-0.053069920)
(-6.400000000,-0.051468610)
(-6.200000000,-0.049876440)
(-6.000000000,-0.048253220)
(-5.800000000,-0.046658590)
(-5.600000000,-0.045026970)
(-5.400000000,-0.043433970)
(-5.200000000,-0.041817570)
(-5.000000000,-0.040208860)
(-4.800000000,-0.038608920)
(-4.600000000,-0.036996660)
(-4.400000000,-0.035401250)
(-4.200000000,-0.033770570)
(-4.000000000,-0.032187560)
(-3.800000000,-0.030561950)
(-3.600000000,-0.028971500)
(-3.400000000,-0.027343160)
(-3.200000000,-0.025706540)
(-3.000000000,-0.024132940)
(-2.800000000,-0.022496290)
(-2.600000000,-0.020925190)
(-2.400000000,-0.019296840)
(-2.200000000,-0.017700550)
(-2.000000000,-0.016084920)
(-1.800000000,-0.014472610)
(-1.600000000,-0.012868780)
(-1.400000000,-0.011243880)
(-1.200000000,-0.009653494)
(-1.000000000,-0.008051235)
(-0.800000000,-0.006464200)
(-0.600000000,-0.004828352)
(-0.400000000,-0.003239620)
(-0.200000000,-0.001609676)
(0.000000000,-0.000031024)
(0.200000000,0.001611363)
(0.400000000,0.003196543)
(0.600000000,0.004818713)
(0.800000000,0.006421566)
(1.000000000,0.008013465)
(1.200000000,0.009659204)
(1.400000000,0.011242700)
(1.600000000,0.012863190)
(1.800000000,0.014454340)
(2.000000000,0.016051230)
(2.200000000,0.017675950)
(2.400000000,0.019261870)
(2.600000000,0.020891700)
(2.800000000,0.022518270)
(3.000000000,0.024106620)
(3.200000000,0.025739800)
(3.400000000,0.027315680)
(3.600000000,0.028945450)
(3.800000000,0.030537380)
(4.000000000,0.032145350)
(4.200000000,0.033764820)
(4.400000000,0.035373680)
(4.600000000,0.036991610)
(4.800000000,0.038581030)
(5.000000000,0.040213380)
(5.200000000,0.041798290)
(5.400000000,0.043415620)
(5.600000000,0.045007470)
(5.800000000,0.046607950)
(6.000000000,0.048240910)
(6.200000000,0.049829520)
(6.400000000,0.051466700)
(6.600000000,0.053058580)
(6.800000000,0.054672930)
(7.000000000,0.056267730)
(7.200000000,0.057862960)
(7.400000000,0.059495230)
(7.600000000,0.061074570)
(7.800000000,0.062698050)
(8.000000000,0.064302870)
(8.200000000,0.065931730)
(8.400000000,0.067524700)
(8.600000000,0.069139970)
(8.800000000,0.070767200)
(9.000000000,0.072339620)
(9.200000000,0.073976350)
(9.400000000,0.075554900)
(9.600000000,0.077180340)
(9.800000000,0.078788330)
(10.000000000,0.080393590)
(10.200000000,0.082020770)
(10.400000000,0.083618670)
(10.600000000,0.085198020)
(10.800000000,0.086804900)
(11.000000000,0.088443120)
(11.200000000,0.090032320)
(11.400000000,0.091646950)
(11.600000000,0.093245630)
(11.800000000,0.094833520)
(12.000000000,0.096464820)
(12.200000000,0.098057130)
(12.400000000,0.099695670)
(12.600000000,0.101287400)
(12.800000000,0.102903300)
(13.000000000,0.104507800)
(13.200000000,0.106114000)
(13.400000000,0.107727300)
(13.600000000,0.109316100)
(13.800000000,0.110953600)
(14.000000000,0.112540600)
(14.200000000,0.114170400)
(14.400000000,0.115767900)
(14.600000000,0.117390300)
(14.800000000,0.119024200)
(15.000000000,0.120603500)
(15.200000000,0.122233000)
(15.400000000,0.123822300)
(15.600000000,0.125440700)
(15.800000000,0.127045000)
(16.000000000,0.128643300)
(16.200000000,0.130273400)
(16.400000000,0.131874200)
(16.600000000,0.133494100)
(16.800000000,0.135076700)
(17.000000000,0.136719400)
(17.200000000,0.138313200)
(17.400000000,0.139932400)
(17.600000000,0.141528400)
(17.800000000,0.143120300)
(18.000000000,0.144753600)
(18.200000000,0.146336600)
(18.400000000,0.147983900)
(18.600000000,0.149581500)
(18.800000000,0.151198500)
(19.000000000,0.152807700)
(19.200000000,0.154406700)
(19.400000000,0.156026100)
(19.600000000,0.157609400)
(19.800000000,0.159244400)
(20.000000000,0.160830900)
