(321.5116882,-2.418704154320045e-05)
(321.6192017,0.001427035410759611)
(321.7267151,-0.0013434802163138331)
(321.834259,0.0003716009031493435)
(321.941803,0.00034521503135128616)
(322.0493164,-0.0008949205053295031)
(322.1568909,0.0027727144706993947)
(322.2644348,0.00018689985535426441)
(322.3720093,-0.00181842568926224)
(322.4795837,0.00018689985535426441)
(322.5871582,0.001136790929935284)
(322.6947327,0.0014006495750283187)
(322.8023376,-0.0007629911827829858)
(322.9099426,-0.0010268498278760204)
(323.0175476,-0.000736605347554366)
(323.1251526,-0.0006838336039582515)
(323.2327881,0.00029244332432460903)
(323.3404236,0.0007146171270671124)
(323.4480591,8.135641372931362e-05)
(323.5556946,-0.0011060074067007549)
(323.6633606,0.0017436657260585487)
(323.7710266,0.00018689985535426441)
(323.8786926,0.00018689985535426441)
(323.9863586,0.0015061930624718845)
(324.0940552,0.0028518719766365904)
(324.2017517,0.002456084155400457)
(324.3094482,-0.0006310618602364686)
(324.4171448,0.0003716009031493435)
(324.5248718,0.0004771443538978034)
(324.6325989,0.0007146171270671124)
(324.7403259,0.0012423344172531815)
(324.848053,0.0004771443538978034)
(324.9558105,0.0022713830162446177)
(325.0635681,-0.00041997499543465445)
(325.1713257,0.00103124751588193)
(325.2790833,0.0008201606143850101)
(325.3868713,0.001374263739297026)
(325.4946594,0.0010840191863391694)
(325.6024475,0.0020602961871325643)
(325.7102356,-0.0011851649856511575)
(325.8180542,0.0008993181933354126)
(325.9258728,-0.0008685346701008834)
(326.0336914,-0.00023527394751390721)
(326.14151,0.00029244332432460903)
(326.2493591,-0.0010268498278760204)
(326.3571777,0.0016381223843900607)
(326.4650269,-0.0002880456728881372)
(326.5729065,0.0001077422764038618)
(326.6807556,0.00103124751588193)
(326.7886353,0.0013478779048224155)
(326.8965149,0.0008729322848422495)
(327.0043945,0.002456084155400457)
(327.1123047,0.00016051400177809175)
(327.2202148,0.0007673888707888953)
(327.328125,-0.0004463608672327118)
(327.4360352,-0.00034081741648425186)
(327.5439758,0.001822823377770822)
(327.651886,0.00023967159895037907)
(327.7598267,0.001427035410759611)
(327.8677979,-0.0013170943818392226)
(327.9757385,0.00023967159895037907)
(328.0837097,-0.0004463608672327118)
(328.1916809,0.0010576333511105496)
(328.2996521,-0.0010796215714721352)
(328.4076538,0.0006882312918384928)
(328.515625,0.00016051400177809175)
(328.6236267,-0.0017128823488504336)
(328.7316589,-0.0008421488348722637)
(328.8396606,0.0015589647326777875)
(328.9476929,0.0020075243711515835)
(329.0557251,0.001453421245234222)
(329.1637573,-0.0001561163503416199)
(329.2717896,0.001453421245234222)
(329.3798523,0.0004507584820997461)
(329.487915,0.0010048616073887668)
(329.5959778,-0.00034081741648425186)
(329.704071,0.0010576333511105496)
(329.8121338,-0.0005782901532097915)
(329.9202271,0.0010840191863391694)
(330.0283203,0.0002660574525265517)
(330.1364441,0.00319488812766682)
(330.2445374,-0.00010334463415373318)
(330.3526611,0.0014006495750283187)
(330.4607849,-0.001554567045425887)
(330.5689392,-0.0007629911827829858)
(330.677063,-7.695877147918501e-05)
(330.7852173,0.0010840191863391694)
(330.8933716,0.00034521503135128616)
(331.0015564,0.0016381223843900607)
(331.1097107,0.001136790929935284)
(331.2178955,0.0020075243711515835)
(331.3260803,-0.0009740780841542376)
(331.4342651,0.001532578896946495)
(331.5424805,0.0001341281390281427)
(331.6506958,0.0027727144706993947)
(331.7589111,-0.0006046760250078488)
(331.8671265,0.002561627495812263)
(331.9753723,-0.0005519043179811718)
(332.0835876,0.0007146171270671124)
(332.1918335,-0.0002880456728881372)
(332.3001099,0.0021922255103074225)
(332.4083557,0.0004507584820997461)
(332.5166321,-0.0001561163503416199)
(332.6249084,0.0011104050947066642)
(332.7331848,0.0010048616073887668)
(332.8414612,0.00103124751588193)
(332.9497681,0.001875595047976725)
(333.058075,-0.0009740780841542376)
(333.1663818,0.0032740459251541713)
(333.2747192,-0.0009740780841542376)
(333.3830261,0.0008465464496136299)
(333.4913635,-0.0009476922489256178)
(333.5997009,5.497054648044405e-05)
(333.7080688,0.00016051400177809175)
(333.8164368,0.00029244332432460903)
(333.9247742,-0.0013698660520451258)
(334.0331726,0.0016645082201213533)
